159920,恒生ETF,0.10%
160717,恒生H股,0.16%
161831,H股分级,0.26%
510900,H股ETF,0.11%
164705,添富恒生,0.58%
513600,恒指ETF,0.06%
513660,恒生通,0.12%
160125,南方香港,0.13%
