159919,300ETF,0.03%
160415,华安S300,10000.00%
159925,南方300,0.65%
159927,A300ETF,3.13%
160615,鹏华300,10000.00%
163407,兴全300,10000.00%
163821,中银300E,10000.00%
160807,长盛300,10000.00%
165309,建信300,0.10%
166007,中欧300,10000.00%
167901,华宸300,10000.00%
160706,嘉实 300,0.11%
510300,300ETF,0.03%
510310,HS300ETF,0.08%
510330,华夏300,0.31%
510360,广发300,0.21%
